nombre_carrera,universidad,tipo_universidad,ciudad,comunidad_autonoma,modalidad,duracion_años,creditos_ects,rama_conocimiento,nota_corte,plazas,idioma,url_info
Grado en Biotecnología,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Ciencias,10.8,70,Español,https://www.ulpgc.es
Grado en Biotecnología,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Ciencias,13.1,60,Español,https://www.unileon.es
Grado en Biotecnología,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Ciencias,12.9,70,Catalán/Español,https://www.udl.es
Grado en Biotecnología,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ciencias,11.2,60,Vasco/Español,https://www.mondragon.edu
Grado en Biotecnología,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ciencias,10.6,75,Español,https://www.um.es
Grado en Biotecnología,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ciencias,11.3,80,Español,https://www.uma.es
Grado en Biotecnología,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Ciencias,11.8,45,Español/Inglés,https://www.unav.edu
Grado en Biotecnología,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Ciencias,11.0,70,Español,https://www.uniovi.es
Grado en Biotecnología,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ciencias,12.6,60,Español,https://www.usal.es
Grado en Biotecnología,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Ciencias,11.1,80,Gallego/Español,https://www.usc.gal
Grado en Biotecnología,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias,13.5,100,Español,https://www.us.es
Grado en Biotecnología,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,10.7,70,Valenciano/Español,https://www.uv.es
Grado en Biotecnología,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ciencias,10.9,75,Español,https://www.uva.es
Grado en Biotecnología,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ciencias,12.1,75,Gallego/Español,https://www.uvigo.gal
Grado en Biotecnología,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ciencias,11.3,75,Español,https://www.unizar.es
Grado en Biotecnología,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ciencias,11.0,95,Catalán/Español,https://www.uib.es
Grado en Biotecnología,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ciencias,13.5,120,Vasco/Español,https://www.ehu.eus
Grado en Ciencias Ambientales,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ciencias,10.0,50,Español/Inglés,https://www.ie.edu
Grado en Ciencias Ambientales,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ciencias,10.0,90,Español,https://www.uax.es
Grado en Ciencias Ambientales,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ciencias,9.5,105,Catalán/Español,https://www.uab.cat
Grado en Ciencias Ambientales,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.2,100,Español,https://www.uam.es
Grado en Ciencias Ambientales,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,8.7,45,Español,https://www.uchceu.es
Grado en Ciencias Ambientales,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.8,65,Español/Inglés,https://www.uspceu.com
Grado en Ciencias Ambientales,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ciencias,10.9,110,Español/Inglés,https://www.uc3m.es
Grado en Ciencias Ambientales,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ciencias,9.3,70,Español/Inglés,https://www.ucam.edu
Grado en Ciencias Ambientales,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,9.5,65,Español,https://www.ucv.es
Grado en Ciencias Ambientales,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.1,80,Español,https://www.ucm.es
Grado en Ciencias Ambientales,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,9.0,65,Español/Inglés,https://www.ufv.es
Grado en Ciencias Ambientales,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ciencias,11.2,50,Español/Inglés,https://www.uic.es
Grado en Ciencias Ambientales,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ciencias,10.0,70,Valenciano/Español,https://www.uji.es
Grado en Ciencias Ambientales,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ciencias,9.1,75,Español/Inglés,https://www.uloyola.es
Grado en Ciencias Ambientales,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ciencias,11.3,120,Valenciano/Español,https://www.umh.es
Grado en Ciencias Ambientales,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,9.8,50,Español/Inglés,https://www.nebrija.es
Grado en Ciencias Ambientales,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias,9.7,120,Español,https://www.upo.es
Grado en Ciencias Ambientales,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ciencias,11.1,100,Español,https://www.upct.es
Grado en Ciencias Ambientales,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias,9.1,125,Catalán/Español,https://www.upc.edu
Grado en Ciencias Ambientales,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.9,110,Español/Inglés,https://www.upm.es
Grado en Ciencias Ambientales,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,9.6,140,Valenciano/Español,https://www.upv.es
Grado en Ciencias Ambientales,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias,11.7,120,Catalán/Español/Inglés,https://www.upf.edu
Grado en Ciencias Ambientales,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,8.6,55,Español/Inglés,https://www.comillas.edu
Grado en Ciencias Ambientales,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ciencias,10.1,70,Español/Vasco,https://www.unavarra.es
Grado en Ciencias Ambientales,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ciencias,10.9,135,Español,https://www.urjc.es
Grado en Ciencias Ambientales,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ciencias,10.7,100,Catalán/Español,https://www.urv.cat
Grado en Ciencias Ambientales,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ciencias,10.3,50,Español/Inglés,https://www.usj.es
Grado en Ciencias Ambientales,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ciencias,11.2,130,Gallego/Español,https://www.udc.es
Grado en Ciencias Ambientales,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ciencias,9.3,150,Español,https://www.uah.es
Grado en Ciencias Ambientales,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ciencias,8.7,150,Valenciano/Español,https://www.ua.es
Grado en Ciencias Ambientales,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ciencias,9.7,85,Español,https://www.ual.es
Grado en Ciencias Ambientales,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias,11.1,115,Catalán/Español,https://www.ub.edu
Grado en Ciencias Ambientales,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ciencias,10.1,150,Español,https://www.ubu.es
Grado en Ciencias Ambientales,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ciencias,10.7,75,Español,https://www.unican.es
Grado en Ciencias Ambientales,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ciencias,9.6,145,Español,https://www.uclm.es
Grado en Ciencias Ambientales,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Ciencias,9.3,125,Español,https://www.uca.es
Grado en Ciencias Ambientales,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Ciencias,11.5,145,Español,https://www.uco.es
Grado en Ciencias Ambientales,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ciencias,10.7,60,Español/Inglés,https://www.deusto.es
Grado en Ciencias Ambientales,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Ciencias,8.9,130,Español,https://www.unex.es
Grado en Ciencias Ambientales,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Ciencias,9.2,100,Catalán/Español,https://www.udg.edu
Grado en Ciencias Ambientales,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Ciencias,10.7,130,Español,https://www.ugr.es
Grado en Ciencias Ambientales,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Ciencias,10.1,100,Español,https://www.uhu.es
Grado en Ciencias Ambientales,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Ciencias,8.9,90,Español,https://www.ujaen.es
Grado en Ciencias Ambientales,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Ciencias,8.7,65,Español,https://www.ull.es
Grado en Ciencias Ambientales,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Ciencias,9.3,120,Español,https://www.unirioja.es
Grado en Ciencias Ambientales,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Ciencias,11.3,130,Español,https://www.ulpgc.es
Grado en Ciencias Ambientales,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Ciencias,9.2,110,Español,https://www.unileon.es
Grado en Ciencias Ambientales,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Ciencias,9.4,70,Catalán/Español,https://www.udl.es
Grado en Ciencias Ambientales,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ciencias,10.3,40,Vasco/Español,https://www.mondragon.edu
Grado en Ciencias Ambientales,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ciencias,9.3,65,Español,https://www.um.es
Grado en Ciencias Ambientales,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ciencias,9.3,115,Español,https://www.uma.es
Grado en Ciencias Ambientales,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Ciencias,11.7,75,Español/Inglés,https://www.unav.edu
Grado en Ciencias Ambientales,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Ciencias,9.5,115,Español,https://www.uniovi.es
Grado en Ciencias Ambientales,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ciencias,10.0,145,Español,https://www.usal.es
Grado en Ciencias Ambientales,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Ciencias,8.6,115,Gallego/Español,https://www.usc.gal
Grado en Ciencias Ambientales,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias,9.2,65,Español,https://www.us.es
Grado en Ciencias Ambientales,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,11.5,145,Valenciano/Español,https://www.uv.es
Grado en Ciencias Ambientales,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ciencias,9.1,110,Español,https://www.uva.es
Grado en Ciencias Ambientales,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ciencias,9.8,120,Gallego/Español,https://www.uvigo.gal
Grado en Ciencias Ambientales,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ciencias,9.3,100,Español,https://www.unizar.es
Grado en Ciencias Ambientales,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ciencias,11.2,65,Catalán/Español,https://www.uib.es
Grado en Ciencias Ambientales,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ciencias,10.3,100,Vasco/Español,https://www.ehu.eus
Grado en Ciencias de la Computación,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ciencias,11.0,85,Español/Inglés,https://www.ie.edu
Grado en Ciencias de la Computación,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ciencias,11.1,75,Español,https://www.uax.es
Grado en Ciencias de la Computación,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ciencias,11.2,85,Catalán/Español,https://www.uab.cat
Grado en Ciencias de la Computación,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,11.5,120,Español,https://www.uam.es
Grado en Ciencias de la Computación,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,11.7,65,Español,https://www.uchceu.es
Grado en Ciencias de la Computación,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,11.8,45,Español/Inglés,https://www.uspceu.com
Grado en Ciencias de la Computación,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ciencias,12.2,65,Español/Inglés,https://www.uc3m.es
Grado en Ciencias de la Computación,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ciencias,10.3,50,Español/Inglés,https://www.ucam.edu
Grado en Ciencias de la Computación,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,11.8,65,Español,https://www.ucv.es
Grado en Ciencias de la Computación,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,11.6,105,Español,https://www.ucm.es
Grado en Ciencias de la Computación,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.4,35,Español/Inglés,https://www.ufv.es
Grado en Ciencias de la Computación,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ciencias,12.3,75,Español/Inglés,https://www.uic.es
Grado en Ciencias de la Computación,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ciencias,10.7,110,Valenciano/Español,https://www.uji.es
Grado en Ciencias de la Computación,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ciencias,10.9,90,Español/Inglés,https://www.uloyola.es
Grado en Ciencias de la Computación,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ciencias,12.3,150,Valenciano/Español,https://www.umh.es
Grado en Ciencias de la Computación,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,12.8,85,Español/Inglés,https://www.nebrija.es
Grado en Ciencias de la Computación,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ciencias,11.2,120,Español,https://www.upo.es
Grado en Ciencias de la Computación,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ciencias,10.3,90,Español,https://www.upct.es
Grado en Ciencias de la Computación,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias,11.8,60,Catalán/Español,https://www.upc.edu
Grado en Ciencias de la Computación,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.7,85,Español/Inglés,https://www.upm.es
Grado en Ciencias de la Computación,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ciencias,10.5,85,Valenciano/Español,https://www.upv.es
Grado en Ciencias de la Computación,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias,11.8,60,Catalán/Español/Inglés,https://www.upf.edu
Grado en Ciencias de la Computación,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias,10.2,60,Español/Inglés,https://www.comillas.edu
Grado en Ciencias de la Computación,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ciencias,10.6,80,Español/Vasco,https://www.unavarra.es
Grado en Ciencias de la Computación,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ciencias,12.9,80,Español,https://www.urjc.es
Grado en Ciencias de la Computación,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ciencias,11.1,70,Catalán/Español,https://www.urv.cat
Grado en Ciencias de la Computación,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ciencias,10.4,65,Español/Inglés,https://www.usj.es
Grado en Ciencias de la Computación,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ciencias,11.2,100,Gallego/Español,https://www.udc.es
Grado en Ciencias de la Computación,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ciencias,10.8,80,Español,https://www.uah.es
Grado en Ciencias de la Computación,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ciencias,12.8,75,Valenciano/Español,https://www.ua.es
Grado en Ciencias de la Computación,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ciencias,11.0,75,Español,https://www.ual.es
